Unnamed: 0,id,author_id,text,is_retweet,content
57,1650975570799255553,11348282,"Not too hot not too cold

No not April 25 Its what scientists call the habitable zone of a starthe range where liquid water could exist on a planets surface  ",False,"Not too hot, not too cold.

No, not April 25. It's what @NASAExoplanets scientists call the habitable zone of a star—the range where liquid water could exist on a planet's surface: https://t.co/TKJZX2TrD8 https://t.co/EMVWRioUQo"
58,1650951892501950470,11348282, LIVE Kamala Harris amp Yoon Suk Yeol deliver remarks during their tour of to see our climate change research ,False,🔔 LIVE: @VP Kamala Harris &amp; @President_KR Yoon Suk Yeol deliver remarks during their tour of @NASAGoddard to see our climate change research. https://t.co/TKuJsW8EFT
59,1650948324508200975,11348282,Happy 10th birthday If you were celebrating your big day from Mars youd only be about 55 years old ,False,"@GIPHY Happy 10th birthday, @GIPHY! If you were celebrating your big day from Mars, you'd only be about 5.5 years old! https://t.co/WCTCKOgJtJ"
60,1650912211445923840,11348282,Yes it was You have a good eye ,False,"@sartponym @ISS_Research @ISS_CASIS @Space_Station @NASASpaceSci Yes, it was! You have a good eye 👁️"
61,1650892671517376512,11348282,"People travel to national parks every year to be surrounded by the beauty of nature NationalParkWeek

National parks seen from space are just as beautiful Maybe more 

You be the judge  ",False,"People travel to national parks every year to be surrounded by the beauty of nature. #NationalParkWeek

National parks seen from space are just as beautiful. Maybe more? 

You be the judge. https://t.co/UhIYx3cBiQ https://t.co/WzYVxq0TNU"
62,1650612921175605253,11348282,"Whats your favorite image 

Launched 33 years ago today the orbiting telescope captured this image of a nebula where stars are born  960 lightyears away  ",False,"What's your favorite @NASAHubble image? https://t.co/8q2ah3teqv

Launched 33 years ago today, the orbiting telescope captured this image of a nebula where stars are born -- 960 light-years away. https://t.co/uWV3zgepfj https://t.co/kqGi2Mfven"
63,1650599838793211919,11348282,On April 25 Kamala Harris amp Yoon Suk Yeol will tour and meet with scientists to see firsthand climate change research underway They will also take an early look at our next space telescope  ,False,"On April 25, @VP Kamala Harris &amp; @President_KR Yoon Suk Yeol will tour @NASAGoddard and meet with scientists to see firsthand climate change research underway. They will also take an early look at @NASARoman, our next space telescope. https://t.co/SWfqh0JWHa https://t.co/nauGyUCPvZ"
64,1650560810006216704,11348282,LIVE Preview the next spacewalk set for Friday April 28 Veteran astronaut Steve Bowen and firsttime spacewalker will prepare the for solar power upgrades ,False,"LIVE: Preview the next spacewalk set for Friday, April 28. Veteran astronaut Steve Bowen and first-time spacewalker @Astro_Alneyadi will prepare the @Space_Station for solar power upgrades. https://t.co/fg9ZvMJA0D"
65,1650530307949436929,11348282,"NOW and scientists are answering questions on Reddit about TEMPO a new spacebased instrument that will revolutionize our understanding of air quality
 
Want to learn more Ask your own Qs on our AMA ",False,"NOW: @NASAEarth and @CenterForAstro scientists are answering questions on Reddit about TEMPO, a new space-based instrument that will revolutionize our understanding of air quality.
 
Want to learn more? Ask your own Qs on our AMA. https://t.co/aIwwcbPZgx"
66,1650084589187072007,11348282," Earth is our home 

On EarthDay and every day were learning more about our world and how its changing  giving us a deeper appreciation for the planet we call home

Celebrate with us  ",True,"RT @NASAEarth: Earth is our home. 💚

On #EarthDay and every day, we’re learning more about our world and how it’s changing – giving us a deeper appreciation for the planet we call home.

Celebrate with us: https://t.co/WHArcApbL1 https://t.co/0e4QDX3dtR"
67,1650084553933856769,11348282, Wow Look at all this love for Earth  While youre here check out how we study Earth every day at ,True,"RT @NASAEarth: Wow! Look at all this love for Earth! 💙🌎 While you’re here, check out how we study Earth every day at @nasa. https://t.co/j1SI6WcwX9"
